rep,m,n,k,freq_req_mhz,n_squat,sm_avail,latency_ms,power_w,energy_mj,gflops,clock_sm_med,clock_sm_min,clock_held,throttle,temp_c,p_squat_w,probe_sm_count,probe_ok,iters,window_s,n_samples,power_min_w,power_max_w,status
1,2048,8192,8192,1080,54,54,2.57387,179.723,462.5836,106795.6,1080,1080,True,none,47,68.527,54,True,762,1.961,30,179.127,180.597,ok
1,8192,4096,4096,1080,54,54,2.626565,172.969,454.3144,104653.0,1080,1080,True,none,47,68.527,54,True,744,1.954,29,172.103,173.573,ok
1,4096,16384,16384,1080,54,54,19.833193,186.747,3703.7893,110875.9,1080,1080,True,none,47,68.527,54,True,100,1.983,30,185.006,187.892,ok
1,1024,4096,4096,1080,54,54,0.408773,152.221,62.2239,84055.7,1080,1080,True,none,46,68.527,54,True,3992,1.632,23,150.148,154.233,ok
1,4096,4096,4096,1080,54,54,1.324907,172.103,228.0204,103734.8,1080,1080,True,none,47,68.527,54,True,1461,1.936,29,171.824,172.103,ok
1,4096,8192,8192,1080,54,54,5.14062,179.994,925.2807,106943.5,1080,1080,True,none,47,68.527,54,True,381,1.959,30,178.524,181.193,ok
1,8192,8192,8192,1080,54,54,10.056591,182.798,1838.3247,109332.4,1080,1080,True,none,48,68.527,54,True,196,1.971,30,181.796,183.212,ok
1,1024,8192,8192,1080,54,54,1.391975,169.155,235.4596,98736.6,1080,1080,True,none,47,68.527,54,True,1381,1.922,29,168.614,170.084,ok
1,8192,16384,16384,1080,54,54,39.650908,189.091,7497.6298,110919.2,1080,1080,True,none,48,68.527,54,True,50,1.983,30,187.892,190.832,ok
1,1024,8192,8192,1020,94,14,5.691417,91.697,521.8859,24148.5,1020,1020,True,none,41,67.985,14,True,350,1.992,30,91.426,91.975,ok
1,8192,16384,16384,1020,94,14,163.695117,103.15,16885.1513,26867.3,1020,1020,True,none,41,67.985,14,True,12,1.964,30,102.546,103.15,ok
1,2048,16384,16384,1020,94,14,41.198913,102.825,4236.2782,26687.9,1020,1020,True,none,41,67.985,14,True,48,1.978,30,101.95,103.15,ok
1,4096,16384,16384,1020,94,14,81.914314,102.825,8422.8394,26845.4,1020,1020,True,none,41,67.985,14,True,24,1.966,30,102.546,103.15,ok
1,1024,16384,16384,1020,94,14,20.89723,101.241,2115.6565,26307.6,1020,1020,True,none,41,67.985,14,True,95,1.985,30,100.478,101.679,ok
1,4096,4096,4096,1020,94,14,5.418569,91.975,498.3729,25364.4,1020,1020,True,none,40,67.985,14,True,368,1.994,30,91.697,92.301,ok
1,2048,4096,4096,1020,94,14,2.749601,90.829,249.7435,24992.5,1020,1020,True,none,40,67.985,14,True,695,1.911,29,90.496,91.1,ok
1,8192,4096,4096,1020,94,14,10.6901,92.301,986.7069,25713.3,1020,1020,True,none,40,67.985,14,True,185,1.978,30,91.88,92.301,ok
1,1024,4096,4096,1020,94,14,1.398117,90.829,126.9896,24575.7,1020,1020,True,none,40,67.985,14,True,1380,1.929,29,90.496,90.829,ok
1,8192,8192,8192,1020,94,14,41.497772,100.207,4158.3672,26495.7,1020,1020,True,none,40,67.985,14,True,47,1.95,29,100.104,100.478,ok
1,2048,8192,8192,1020,94,14,10.575868,99.552,1052.8488,25991.0,1020,1020,True,none,40,67.985,14,True,188,1.988,30,99.007,99.874,ok
1,4096,8192,8192,1020,94,14,20.869276,99.874,2084.298,26342.8,1020,1020,True,none,40,67.985,14,True,95,1.983,30,99.332,100.207,ok
1,1024,16384,16384,1020,81,27,10.707647,123.521,1322.6192,51342.4,1020,1020,True,none,41,66.784,27,True,184,1.97,30,123.25,124.116,ok
1,4096,16384,16384,1020,81,27,42.324469,129.006,5460.1105,51956.3,1020,1020,True,none,41,66.784,27,True,47,1.989,30,128.334,129.805,ok
1,1024,4096,4096,1020,81,27,0.770047,108.981,83.9205,44620.3,1020,1020,True,none,41,66.784,27,True,2334,1.797,26,108.385,109.578,ok
1,8192,16384,16384,1020,81,27,84.594038,129.346,10941.9004,51990.0,1020,1020,True,none,41,66.784,27,True,23,1.946,29,128.472,129.805,ok
1,2048,16384,16384,1020,81,27,21.405332,128.605,2752.8327,51366.2,1020,1020,True,none,41,66.784,27,True,92,1.969,30,127.605,129.48,ok
1,8192,4096,4096,1020,81,27,5.562116,114.867,638.9036,49419.7,1020,1020,True,none,41,66.784,27,True,354,1.969,30,114.27,115.146,ok
1,2048,8192,8192,1020,81,27,5.433954,124.18,674.7885,50585.2,1020,1020,True,none,41,66.784,27,True,362,1.967,30,123.648,124.245,ok
1,2048,4096,4096,1020,81,27,1.415091,113.395,160.4642,48561.9,1020,1020,True,none,41,66.784,27,True,1332,1.885,28,113.07,113.666,ok
1,4096,4096,4096,1020,81,27,2.796291,114.542,320.2927,49150.5,1020,1020,True,none,41,66.784,27,True,697,1.949,29,113.999,114.867,ok
1,4096,8192,8192,1020,81,27,10.845157,124.516,1350.3955,50691.4,1020,1020,True,none,41,66.784,27,True,182,1.974,30,123.648,125.12,ok
1,1024,8192,8192,1020,81,27,2.962331,111.653,330.7532,46395.5,1020,1020,True,none,41,66.784,27,True,650,1.926,29,110.942,111.924,ok
1,8192,8192,8192,1020,81,27,21.448976,125.055,2682.3017,51261.7,1020,1020,True,none,41,66.784,27,True,92,1.973,30,124.516,125.716,ok
1,1024,4096,4096,1020,0,108,0.283174,181.328,51.3473,121338.1,1020,1020,True,none,45,63.842,108,True,6218,1.761,26,179.994,182.067,ok
1,8192,4096,4096,1020,0,108,1.397012,252.921,353.3336,196761.4,1020,1020,True,none,51,63.842,108,True,1296,1.811,27,251.722,253.795,ok
1,8192,16384,16384,1020,0,108,20.342127,266.693,5425.1028,216203.9,1020,1020,True,none,53,63.842,108,True,97,1.973,30,265.77,266.969,ok
1,8192,8192,8192,1020,0,108,5.170019,265.661,1373.4723,212670.7,1020,1020,True,none,54,63.842,108,True,381,1.97,30,262.289,266.374,ok
1,1024,8192,8192,1020,0,108,0.726226,248.233,180.2734,189250.8,1020,1020,True,none,53,63.842,108,True,2586,1.878,28,247.908,249.107,ok
1,2048,16384,16384,1020,0,108,5.357668,254.228,1362.0692,205222.1,1020,1020,True,none,54,63.842,108,True,366,1.961,30,252.596,256.735,ok
1,2048,4096,4096,1020,0,108,0.423805,219.532,93.0388,162148.8,1020,1020,True,none,52,63.842,108,True,4304,1.824,27,218.062,220.406,ok
1,2048,8192,8192,1020,0,108,1.365895,251.451,343.4558,201243.7,1020,1020,True,none,54,63.842,108,True,1421,1.941,29,250.848,252.047,ok
1,4096,16384,16384,1020,0,108,10.181745,269.908,2748.1345,215977.0,1020,1020,True,none,55,63.842,108,True,195,1.985,30,268.988,270.783,ok
1,1024,16384,16384,1020,0,108,2.685284,257.005,690.1314,204729.1,1020,1020,True,none,55,63.842,108,True,727,1.952,29,256.41,258.475,ok
1,4096,8192,8192,1020,0,108,2.718253,254.661,692.2331,202246.0,1020,1020,True,none,55,63.842,108,True,720,1.957,30,253.192,255.86,ok
1,4096,4096,4096,1020,0,108,0.704199,250.713,176.5519,195170.6,1020,1020,True,none,55,63.842,108,True,2689,1.894,28,249.993,251.18,ok
1,4096,16384,16384,1020,27,81,13.918185,222.75,3100.2756,157996.4,1020,1020,True,none,51,69.402,81,True,142,1.976,30,220.677,224.491,ok
1,1024,4096,4096,1020,27,81,0.291357,182.338,53.1255,117929.8,1020,1020,True,none,50,69.402,81,True,6003,1.749,25,180.868,182.933,ok
1,1024,8192,8192,1020,27,81,1.0171,201.237,204.6782,135128.2,1020,1020,True,none,50,69.402,81,True,1870,1.902,28,199.929,201.941,ok
1,4096,8192,8192,1020,27,81,3.621635,213.111,771.8102,151797.7,1020,1020,True,none,51,69.402,81,True,538,1.948,29,211.641,214.581,ok
1,2048,4096,4096,1020,27,81,0.564672,184.411,104.1317,121698.0,1020,1020,True,none,50,69.402,81,True,3265,1.844,27,183.807,185.548,ok
1,8192,16384,16384,1020,27,81,27.816079,223.346,6212.6101,158111.7,1020,1020,True,none,52,69.402,81,True,71,1.975,30,218.666,225.419,ok
1,4096,4096,4096,1020,27,81,0.986616,202.544,199.8332,139303.3,1020,1020,True,none,51,69.402,81,True,1955,1.929,29,201.67,203.418,ok
1,1024,16384,16384,1020,27,81,3.757286,206.953,777.5815,146317.3,1020,1020,True,none,51,69.402,81,True,524,1.969,30,206.087,208.423,ok
1,8192,8192,8192,1020,27,81,7.057292,221.002,1559.6756,155798.0,1020,1020,True,none,52,69.402,81,True,279,1.969,30,218.937,222.48,ok
1,2048,8192,8192,1020,27,81,1.90809,205.754,392.5972,144059.2,1020,1020,True,none,51,69.402,81,True,1014,1.935,29,204.609,206.358,ok
1,8192,4096,4096,1020,27,81,1.858016,209.893,389.9845,147941.6,1020,1020,True,none,51,69.402,81,True,1054,1.958,30,208.973,210.767,ok
1,2048,16384,16384,1020,27,81,7.143843,217.467,1553.5501,153910.4,1020,1020,True,none,52,69.402,81,True,276,1.972,30,215.997,218.937,ok
1,8192,4096,4096,1020,54,54,2.784212,163.059,453.9909,98727.4,1020,1020,True,none,47,69.131,54,True,702,1.955,29,161.86,163.059,ok
1,4096,16384,16384,1020,54,54,20.9991,175.909,3693.9306,104719.9,1020,1020,True,none,48,69.131,54,True,94,1.974,30,174.168,177.108,ok
1,1024,16384,16384,1020,54,54,5.359757,169.155,906.6298,102571.0,1020,1020,True,none,48,69.131,54,True,366,1.962,30,168.885,170.084,ok
1,2048,4096,4096,1020,54,54,0.743313,157.041,116.7307,92450.2,1020,1020,True,none,47,69.131,54,True,2511,1.866,28,156.306,158.046,ok
1,2048,8192,8192,1020,54,54,2.726266,169.488,462.0694,100825.8,1020,1020,True,none,48,69.131,54,True,706,1.925,29,169.155,170.354,ok
1,1024,4096,4096,1020,54,54,0.426534,145.468,62.0471,80555.6,1020,1020,True,none,46,69.131,54,True,4345,1.853,27,144.872,146.667,ok
1,2048,16384,16384,1020,54,54,10.717516,173.573,1860.2713,102590.2,1020,1020,True,none,48,69.131,54,True,185,1.983,30,171.499,174.764,ok
1,4096,4096,4096,1020,54,54,1.398155,162.734,227.5274,98300.2,1020,1020,True,none,47,69.131,54,True,1372,1.918,29,162.456,163.059,ok
1,8192,8192,8192,1020,54,54,10.644958,172.103,1832.0292,103289.4,1020,1020,True,none,48,69.131,54,True,185,1.969,30,171.229,172.969,ok
1,1024,8192,8192,1020,54,54,1.498021,157.776,236.3518,91747.0,1020,1020,True,none,47,69.131,54,True,1341,2.009,30,157.18,158.371,ok
1,8192,16384,16384,1020,54,54,41.992571,175.909,7386.8711,104733.9,1020,1020,True,none,48,69.131,54,True,47,1.974,30,172.969,177.657,ok
1,4096,8192,8192,1020,54,54,5.435517,169.759,922.728,101141.4,1020,1020,True,none,48,69.131,54,True,362,1.968,30,169.155,170.625,ok
2,4096,8192,8192,1140,27,81,3.240643,250.415,811.5056,169644.1,1140,1140,True,none,51,72.344,81,True,606,1.964,30,245.572,254.932,ok
2,4096,4096,4096,1140,27,81,0.883022,240.009,211.9333,155646.1,1140,1140,True,none,52,72.344,81,True,2125,1.876,28,237.402,240.613,ok
2,2048,8192,8192,1140,27,81,1.710259,243.228,415.9829,160722.9,1140,1140,True,none,53,72.344,81,True,1138,1.946,29,240.613,244.148,ok
2,2048,16384,16384,1140,27,81,6.391936,258.746,1653.8878,172015.4,1140,1140,True,none,54,72.344,81,True,308,1.969,30,255.001,260.548,ok
2,1024,8192,8192,1140,27,81,0.917518,237.402,217.8207,149794.2,1140,1140,True,none,53,72.344,81,True,2081,1.909,29,236.203,238.54,ok
2,1024,4096,4096,1140,27,81,0.262163,214.581,56.2553,131062.3,1140,1140,True,none,52,72.344,81,True,6954,1.823,27,213.756,214.852,ok
2,4096,16384,16384,1140,27,81,12.458602,266.369,3318.5853,176506.4,1140,1140,True,none,55,72.344,81,True,159,1.981,30,264.63,268.162,ok
2,8192,16384,16384,1140,27,81,24.868669,270.188,6719.2158,176850.9,1140,1140,True,none,55,72.344,81,True,79,1.965,30,268.162,273.115,ok
2,8192,8192,8192,1140,27,81,6.317456,262.885,1660.7645,174043.4,1140,1140,True,none,55,72.344,81,True,313,1.977,30,262.018,264.954,ok
2,1024,16384,16384,1140,27,81,3.362935,246.786,829.9252,163475.0,1140,1140,True,none,55,72.344,81,True,579,1.947,29,245.039,249.71,ok
2,2048,4096,4096,1140,27,81,0.509685,217.792,111.0052,134827.4,1140,1140,True,none,53,72.344,81,True,3465,1.766,26,217.196,218.341,ok
2,8192,4096,4096,1140,27,81,1.663408,250.92,417.3823,165249.9,1140,1140,True,none,55,72.344,81,True,1160,1.93,29,248.849,252.93,ok
2,2048,8192,8192,1140,0,108,1.224907,308.208,377.5262,224407.1,1140,1140,True,none,58,70.43,108,True,1543,1.89,28,304.993,309.676,ok
2,4096,16384,16384,1140,0,108,9.151317,325.782,2981.3343,240295.8,1140,1140,True,none,60,70.43,108,True,216,1.977,30,325.179,327.196,ok
2,8192,4096,4096,1140,0,108,1.252532,311.74,390.4643,219457.8,1140,1140,True,none,60,70.43,108,True,1538,1.926,29,310.82,312.613,ok
2,2048,16384,16384,1140,0,108,4.798479,316.098,1516.7897,229137.5,1140,1140,True,none,61,70.43,108,True,412,1.977,30,311.415,318.432,ok
2,1024,16384,16384,1140,0,108,2.406606,319.901,769.8756,228436.2,1140,1140,True,none,61,70.43,108,True,812,1.954,29,316.693,321.647,ok
2,2048,4096,4096,1140,0,108,0.379567,269.63,102.3426,181047.1,1140,1140,True,none,59,70.43,108,True,4796,1.82,27,269.035,270.774,ok
2,4096,8192,8192,1140,0,108,2.435809,315.225,767.8279,225697.4,1140,1140,True,none,61,70.43,108,True,804,1.958,30,307.605,321.377,ok
2,8192,8192,8192,1140,0,108,4.644608,327.655,1521.8291,236728.6,1140,1140,True,none,62,70.43,108,True,424,1.969,30,326.587,328.394,ok
2,1024,4096,4096,1140,0,108,0.254033,222.48,56.5173,135257.0,1140,1140,True,none,57,70.43,108,True,6727,1.709,25,221.605,223.949,ok
2,8192,16384,16384,1140,0,108,18.279162,332.196,6072.2646,240604.4,1140,1140,True,none,62,70.43,108,True,108,1.974,30,329.862,334.808,ok
2,1024,8192,8192,1140,0,108,0.651187,309.406,201.481,211059.3,1140,1140,True,none,62,70.43,108,True,2887,1.88,28,309.406,310.271,ok
2,4096,4096,4096,1140,0,108,0.631585,310.271,195.9625,217609.6,1140,1140,True,none,62,70.43,108,True,2904,1.834,27,310.271,310.82,ok
2,1024,16384,16384,1140,81,27,9.587427,144.594,1386.2844,57341.3,1140,1140,True,none,48,75.891,27,True,207,1.985,30,143.998,144.872,ok
2,2048,8192,8192,1140,81,27,4.881962,144.872,707.2596,56304.8,1140,1140,True,none,48,75.891,27,True,400,1.953,29,143.998,145.739,ok
2,2048,16384,16384,1140,81,27,19.158013,148.678,2848.3751,57391.7,1140,1140,True,none,48,75.891,27,True,103,1.973,30,147.812,149.552,ok
2,8192,8192,8192,1140,81,27,19.187528,145.739,2796.3711,57303.5,1140,1140,True,none,47,75.891,27,True,103,1.976,30,145.197,146.063,ok
2,4096,8192,8192,1140,81,27,9.704186,143.998,1397.3834,56651.4,1140,1140,True,none,47,75.891,27,True,204,1.98,30,143.124,145.197,ok
2,1024,4096,4096,1140,81,27,0.686558,126.266,86.6889,50046.4,1140,1140,True,none,46,75.891,27,True,2505,1.72,25,125.865,126.862,ok
2,4096,16384,16384,1140,81,27,37.868072,149.877,5675.5531,58070.6,1140,1140,True,none,46,75.891,27,True,52,1.969,30,148.678,150.148,ok
2,1024,8192,8192,1140,81,27,2.621808,129.48,339.4717,52421.4,1140,1140,True,none,46,75.891,27,True,744,1.951,29,129.075,129.949,ok
2,8192,16384,16384,1140,81,27,75.690039,149.552,11319.5967,58106.0,1140,1140,True,none,46,75.891,27,True,26,1.968,30,146.938,150.427,ok
2,4096,4096,4096,1140,81,27,2.504332,132.286,331.2881,54880.5,1140,1140,True,none,46,75.891,27,True,776,1.943,29,132.015,132.611,ok
2,8192,4096,4096,1140,81,27,4.980994,132.611,660.5347,55185.3,1140,1140,True,none,45,75.891,27,True,393,1.958,30,132.015,133.297,ok
2,2048,4096,4096,1140,81,27,1.263261,131.141,165.6653,54398.5,1140,1140,True,none,45,75.891,27,True,1550,1.958,30,130.545,131.419,ok
2,2048,16384,16384,1140,54,54,9.593758,201.67,1934.7733,114607.0,1140,1140,True,none,48,72.344,54,True,206,1.976,30,198.73,204.014,ok
2,1024,16384,16384,1140,54,54,4.806196,198.189,952.5351,114384.8,1140,1140,True,none,49,72.344,54,True,407,1.956,29,196.115,199.334,ok
2,1024,8192,8192,1140,54,54,1.310814,186.151,244.0094,104850.1,1140,1140,True,none,49,72.344,54,True,1385,1.815,27,185.548,186.747,ok
2,4096,8192,8192,1140,54,54,4.866387,199.055,968.6787,112970.0,1140,1140,True,none,50,72.344,54,True,403,1.961,30,196.719,200.525,ok
2,4096,4096,4096,1140,54,54,1.258365,189.687,238.6955,109220.3,1140,1140,True,none,50,72.344,54,True,1534,1.93,29,189.362,190.236,ok
2,8192,16384,16384,1140,54,54,37.514015,210.172,7884.3956,117237.4,1140,1140,True,none,50,72.344,54,True,52,1.951,29,208.098,213.978,ok
2,2048,8192,8192,1140,54,54,2.446485,198.757,486.2561,112356.2,1140,1140,True,none,50,72.344,54,True,802,1.962,30,195.845,199.929,ok
2,8192,8192,8192,1140,54,54,9.510236,202.273,1923.664,115613.5,1140,1140,True,none,50,72.344,54,True,205,1.95,29,201.67,203.418,ok
2,2048,4096,4096,1140,54,54,0.665138,184.272,122.5662,103316.2,1140,1140,True,none,50,72.344,54,True,2658,1.768,26,183.212,185.277,ok
2,4096,16384,16384,1140,54,54,18.764674,207.557,3894.7394,117189.5,1140,1140,True,none,51,72.344,54,True,105,1.97,30,206.358,210.767,ok
2,8192,4096,4096,1140,54,54,2.492383,192.031,478.6147,110287.2,1140,1140,True,none,50,72.344,54,True,783,1.952,29,190.561,192.301,ok
2,1024,4096,4096,1140,54,54,0.384144,169.155,64.9799,89444.9,1140,1140,True,none,49,72.344,54,True,4797,1.843,27,168.614,169.759,ok
2,1024,16384,16384,1140,94,14,18.662512,113.395,2116.2355,29457.8,1140,1140,True,none,44,73.22,14,True,106,1.978,30,112.412,113.999,ok
2,8192,8192,8192,1140,94,14,37.144664,113.395,4212.0192,29600.8,1140,1140,True,none,43,73.22,14,True,53,1.969,30,112.953,113.395,ok
2,8192,4096,4096,1140,94,14,9.533329,104.017,991.6282,28833.4,1140,1140,True,none,43,73.22,14,True,206,1.964,30,103.692,104.296,ok
2,4096,4096,4096,1140,94,14,4.820837,103.421,498.5758,28509.4,1140,1140,True,none,43,73.22,14,True,407,1.962,30,103.15,103.692,ok
2,2048,16384,16384,1140,94,14,36.81707,114.867,4229.0663,29864.2,1140,1140,True,none,43,73.22,14,True,53,1.951,29,114.542,115.417,ok
2,4096,16384,16384,1140,94,14,73.408951,114.867,8432.266,29955.8,1140,1140,True,none,42,73.22,14,True,27,1.982,30,114.542,115.417,ok
2,4096,8192,8192,1140,94,14,18.656935,112.528,2099.4276,29466.6,1140,1140,True,none,42,73.22,14,True,106,1.978,30,111.808,112.799,ok
2,1024,8192,8192,1140,94,14,4.982716,102.221,509.3382,27583.1,1140,1140,True,none,42,73.22,14,True,387,1.928,29,102.115,102.221,ok
2,2048,4096,4096,1140,94,14,2.467678,101.679,250.911,27847.8,1140,1140,True,none,42,73.22,14,True,784,1.935,29,100.804,101.95,ok
2,1024,4096,4096,1140,94,14,1.258471,101.075,127.2,27302.8,1140,1140,True,none,41,73.22,14,True,1440,1.812,27,100.97,101.346,ok
2,2048,8192,8192,1140,94,14,9.449256,111.653,1055.0378,29089.9,1140,1140,True,none,42,73.22,14,True,210,1.984,30,111.328,111.924,ok
2,8192,16384,16384,1140,94,14,146.706595,114.423,16786.6087,29978.5,1140,1140,True,none,42,73.22,14,True,13,1.907,29,113.882,114.748,ok
2,1024,16384,16384,1020,54,54,5.359697,167.74,899.0355,102572.2,1020,1020,True,none,45,67.055,54,True,367,1.967,30,167.144,168.614,ok
2,1024,8192,8192,1020,54,54,1.498016,156.306,234.1489,91747.3,1020,1020,True,none,45,67.055,54,True,1329,1.991,30,155.702,156.577,ok
2,4096,16384,16384,1020,54,54,21.036489,178.253,3749.8173,104533.8,1020,1020,True,none,46,67.055,54,True,94,1.977,30,176.783,179.723,ok
2,2048,16384,16384,1020,54,54,10.716569,174.903,1874.36,102599.2,1020,1020,True,none,46,67.055,54,True,185,1.983,30,173.573,176.783,ok
2,2048,4096,4096,1020,54,54,0.744764,155.702,115.9612,92270.1,1020,1020,True,none,46,67.055,54,True,2398,1.786,26,155.107,156.902,ok
2,2048,8192,8192,1020,54,54,2.72648,168.614,459.7227,100817.9,1020,1020,True,none,46,67.055,54,True,721,1.966,30,168.289,169.155,ok
2,8192,8192,8192,1020,54,54,10.659137,173.294,1847.1645,103152.0,1020,1020,True,none,47,67.055,54,True,185,1.972,30,171.824,174.168,ok
2,8192,16384,16384,1020,54,54,41.73764,178.849,7464.7352,105373.6,1020,1020,True,none,47,67.055,54,True,47,1.962,30,177.379,181.463,ok
2,8192,4096,4096,1020,54,54,2.786708,162.131,451.8117,98638.9,1020,1020,True,none,47,67.055,54,True,703,1.959,30,161.59,162.734,ok
2,4096,8192,8192,1020,54,54,5.435167,169.322,920.2933,101147.9,1020,1020,True,none,47,67.055,54,True,363,1.973,30,168.614,170.084,ok
2,4096,4096,4096,1020,54,54,1.397998,162.131,226.6588,98311.3,1020,1020,True,none,47,67.055,54,True,1378,1.926,29,161.86,162.456,ok
2,1024,4096,4096,1020,54,54,0.427172,144.872,61.8852,80435.4,1020,1020,True,none,46,67.055,54,True,4336,1.852,27,143.998,145.739,ok
2,1024,16384,16384,1020,0,108,2.689529,254.391,684.1921,204405.9,1020,1020,True,none,52,64.717,108,True,721,1.939,29,252.325,256.41,ok
2,4096,4096,4096,1020,0,108,0.706601,248.233,175.4017,194507.2,1020,1020,True,none,53,64.717,108,True,2637,1.863,28,247.651,248.836,ok
2,1024,4096,4096,1020,0,108,0.284029,181.463,51.5407,120972.7,1020,1020,True,none,49,64.717,108,True,6112,1.736,25,180.868,182.338,ok
2,2048,8192,8192,1020,0,108,1.369904,250.848,343.6377,200654.9,1020,1020,True,none,53,64.717,108,True,1396,1.912,29,249.981,251.18,ok
2,8192,16384,16384,1020,0,108,20.355794,272.253,5541.926,216058.7,1020,1020,True,none,55,64.717,108,True,97,1.975,30,270.188,273.398,ok
2,8192,8192,8192,1020,0,108,5.170367,264.904,1369.6508,212656.4,1020,1020,True,none,55,64.717,108,True,382,1.975,30,264.03,265.5,ok
2,2048,16384,16384,1020,0,108,5.357513,256.735,1375.4611,205228.0,1020,1020,True,none,55,64.717,108,True,361,1.934,29,255.536,258.204,ok
2,4096,8192,8192,1020,0,108,2.718293,254.932,692.9798,202243.1,1020,1020,True,none,55,64.717,108,True,723,1.965,30,253.516,256.131,ok
2,2048,4096,4096,1020,0,108,0.423753,221.281,93.7685,162168.6,1020,1020,True,none,54,64.717,108,True,4266,1.808,27,219.532,221.605,ok
2,4096,16384,16384,1020,0,108,10.182199,271.376,2763.2045,215967.4,1020,1020,True,none,56,64.717,108,True,194,1.975,30,270.188,272.524,ok
2,8192,4096,4096,1020,0,108,1.396301,254.066,354.7527,196861.4,1020,1020,True,none,56,64.717,108,True,1354,1.891,28,253.516,254.661,ok
2,1024,8192,8192,1020,0,108,0.726074,251.18,182.3753,189290.6,1020,1020,True,none,56,64.717,108,True,2600,1.888,28,250.577,252.047,ok
2,1024,4096,4096,1020,94,14,1.398138,92.843,129.8073,24575.4,1020,1020,True,none,44,69.727,14,True,1372,1.918,29,92.572,93.168,ok
2,4096,4096,4096,1020,94,14,5.413299,93.946,508.5578,25389.1,1020,1020,True,none,43,69.727,14,True,358,1.938,29,93.447,94.043,ok
2,1024,8192,8192,1020,94,14,5.66942,92.572,524.8296,24242.2,1020,1020,True,none,43,69.727,14,True,348,1.973,30,92.301,92.843,ok
2,8192,8192,8192,1020,94,14,41.500034,101.679,4219.682,26494.2,1020,1020,True,none,43,69.727,14,True,48,1.992,30,101.346,101.95,ok
2,4096,16384,16384,1020,94,14,81.888659,103.692,8491.1988,26853.8,1020,1020,True,none,42,69.727,14,True,24,1.965,30,103.314,103.692,ok
2,2048,4096,4096,1020,94,14,2.747449,91.697,251.9329,25012.1,1020,1020,True,none,42,69.727,14,True,700,1.923,29,91.1,91.975,ok
2,2048,16384,16384,1020,94,14,41.191047,103.15,4248.8565,26693.0,1020,1020,True,none,42,69.727,14,True,48,1.977,30,102.221,103.421,ok
2,2048,8192,8192,1020,94,14,10.579893,100.478,1063.0465,25981.2,1020,1020,True,none,41,69.727,14,True,188,1.989,30,99.603,100.804,ok
2,8192,16384,16384,1020,94,14,163.661511,103.15,16881.6849,26872.8,1020,1020,True,none,41,69.727,14,True,12,1.964,30,102.825,103.15,ok
2,4096,8192,8192,1020,94,14,20.87009,100.7,2101.6181,26341.8,1020,1020,True,none,41,69.727,14,True,94,1.962,30,100.104,100.804,ok
2,8192,4096,4096,1020,94,14,10.691767,92.572,989.7582,25709.3,1020,1020,True,none,41,69.727,14,True,185,1.978,30,92.572,92.843,ok
2,1024,16384,16384,1020,94,14,20.898699,101.241,2115.8052,26305.7,1020,1020,True,none,41,69.727,14,True,95,1.985,30,100.7,101.679,ok
2,8192,8192,8192,1020,27,81,7.053861,219.261,1546.6367,155873.7,1020,1020,True,none,47,67.055,81,True,280,1.975,30,217.792,221.002,ok
2,4096,4096,4096,1020,27,81,0.9866,200.525,197.838,139305.6,1020,1020,True,none,48,67.055,81,True,1936,1.91,29,199.334,201.074,ok
2,1024,16384,16384,1020,27,81,3.757532,205.213,771.0945,146307.7,1020,1020,True,none,49,67.055,81,True,522,1.961,30,203.743,206.358,ok
2,2048,16384,16384,1020,27,81,7.145184,215.448,1539.4155,153881.5,1020,1020,True,none,49,67.055,81,True,276,1.972,30,213.978,217.792,ok
2,4096,8192,8192,1020,27,81,3.620728,211.912,767.2758,151835.7,1020,1020,True,none,50,67.055,81,True,546,1.977,30,210.767,213.382,ok
2,2048,8192,8192,1020,27,81,1.908023,204.014,389.2635,144064.2,1020,1020,True,none,50,67.055,81,True,1025,1.956,29,203.743,204.609,ok
2,2048,4096,4096,1020,27,81,0.564658,183.375,103.5442,121701.0,1020,1020,True,none,49,67.055,81,True,3306,1.867,28,182.933,184.132,ok
2,4096,16384,16384,1020,27,81,13.917853,222.75,3100.2017,158000.2,1020,1020,True,none,50,67.055,81,True,143,1.99,30,221.281,224.22,ok
2,1024,4096,4096,1020,27,81,0.29133,181.463,52.8657,117940.8,1020,1020,True,none,49,67.055,81,True,5585,1.627,23,180.326,182.338,ok
2,8192,4096,4096,1020,27,81,1.857962,209.297,388.8659,147945.9,1020,1020,True,none,50,67.055,81,True,1047,1.945,29,208.423,210.172,ok
2,8192,16384,16384,1020,27,81,27.815075,223.075,6204.848,158117.4,1020,1020,True,none,51,67.055,81,True,71,1.975,30,217.792,225.419,ok
2,1024,8192,8192,1020,27,81,1.016885,200.525,203.911,135156.8,1020,1020,True,none,50,67.055,81,True,1805,1.835,27,199.604,201.399,ok
2,4096,8192,8192,1020,81,27,10.846371,125.995,1366.5885,50685.7,1020,1020,True,none,44,68.694,27,True,183,1.985,30,125.261,126.591,ok
2,2048,16384,16384,1020,81,27,21.406922,130.084,2784.6981,51362.4,1020,1020,True,none,44,68.694,27,True,93,1.991,30,129.209,131.276,ok
2,4096,4096,4096,1020,81,27,2.796539,115.742,323.6771,49146.1,1020,1020,True,none,43,68.694,27,True,688,1.924,29,115.417,116.013,ok
